threshold,tp,fp,tn,fn,tpr,fpr,fnr,tnr,precision,recall,f1,Samples per test
1.2947899944431431,92434,2536712,172488,1636,0.9826086956521739,0.9363324966779861,0.017391304347826087,0.06366750332201387,0.035157423741397395,0.9826086956521739,0.06788591136362301,1
1.2965933231262115,92471,2539711,169489,1599,0.9830020197725098,0.9374394655248782,0.01699798022749017,0.0625605344751218,0.03513092939621956,0.9830020197725098,0.06783745596518591,1
1.29839665180928,92505,2542724,166476,1565,0.9833634527479537,0.9385516019489148,0.016636547252046347,0.06144839805108519,0.03510321114407894,0.9833634527479537,0.06778663678842077,1
1.3001999804923483,92541,2545673,163527,1529,0.9837461464866589,0.9396401151631478,0.01625385351334113,0.06035988483685221,0.03507713930712217,0.9837461464866589,0.06773893197046867,1
1.3020033091754168,92584,2548586,160614,1486,0.984203252896779,0.9407153403218662,0.015796747103221005,0.05928465967813377,0.03505416160262308,0.984203252896779,0.06769716734180548,1
1.3038066378584852,92623,2551411,157789,1447,0.9846178377803764,0.9417580835671047,0.015382162219623685,0.05824191643289532,0.035030941357032476,0.9846178377803764,0.06765484437406323,1
1.3056099665415537,92644,2554213,154987,1426,0.984841075794621,0.9427923372213199,0.015158924205378973,0.05720766277868005,0.03500151311536664,0.984841075794621,0.06760048698852614,1
1.3074132952246222,92675,2557058,152142,1395,0.9851706176251728,0.943842462719622,0.014829382374827256,0.05615753728037797,0.03497522203180471,0.9851706176251728,0.06755222587044331,1
1.3092166239076906,92714,2559826,149374,1356,0.98558520250877,0.9448641665436291,0.014414797491229935,0.05513583345637089,0.03495291305691903,0.98558520250877,0.06751158701089707,1
1.311019952590759,92746,2562533,146667,1324,0.9859253747209524,0.9458633544957921,0.014074625279047518,0.05413664550420788,0.03492890954208579,0.9859253747209524,0.06746760778642509,1
1.3128232812738274,92776,2565140,144060,1294,0.9862442861698735,0.946825631182637,0.013755713830126502,0.05317436881736306,0.03490554253783792,0.9862442861698735,0.06742476160852562,1
1.314626609956896,92798,2567712,141488,1272,0.9864781545657489,0.9477749889266204,0.01352184543425109,0.052225011073379596,0.03487977868904834,0.9864781545657489,0.06737724081348154,1
1.3164299386399643,92821,2570318,138882,1249,0.986722653343255,0.948736896500812,0.013277346656744977,0.05126310349918795,0.03485398246204948,0.986722653343255,0.06732968012218153,1
1.3182332673230328,92838,2573009,136191,1232,0.9869033698309769,0.9497301786505241,0.013096630169023068,0.05026982134947586,0.034824954320334216,0.9869033698309769,0.06727593619663201,1
1.3200365960061013,92856,2575451,133749,1214,0.9870947167003296,0.950631551749594,0.012905283299670459,0.049368448250406025,0.03479959389980238,0.9870947167003296,0.0672290567145614,1
1.3218399246891697,92881,2577949,131251,1189,0.987360476241097,0.951553595157242,0.012639523758902945,0.04844640484275801,0.03477608084378264,0.987360476241097,0.06718579333791456,1
1.3236432533722382,92909,2580309,128891,1161,0.9876581269267567,0.9524247010187509,0.01234187307324333,0.04757529898124908,0.03475548945129054,0.9876581269267567,0.06714805253374423,1
1.3254465820553065,92954,2582685,126515,1116,0.9881364941001382,0.9533017126827108,0.011863505899861805,0.046698287317289235,0.034740860033808746,0.9881364941001382,0.0671218528733524,1
1.327249910738375,92990,2585056,124144,1080,0.9885191878388434,0.9541768787834047,0.011480812161156586,0.045823121216595306,0.034723077945636484,0.9885191878388434,0.06708954459337199,1
1.3290532394214434,93012,2587467,121733,1058,0.9887530562347189,0.9550668093902259,0.011246943765281174,0.044933190609774104,0.03469976821306938,0.9887530562347189,0.06704657225372483,1
1.330856568104512,93036,2589798,119402,1034,0.9890081853938556,0.9559272109847926,0.010991814606144361,0.04407278901520744,0.03467825441305724,0.9890081853938556,0.0670069977212032,1
1.3326598967875805,93067,2592091,117109,1003,0.9893377272244074,0.9567735862985383,0.010662272775592644,0.043226413701461686,0.0346597853832065,0.9893377272244074,0.06697327459280059,1
1.3344632254706488,93097,2594461,114739,973,0.9896566386733284,0.9576483832865791,0.010343361326671628,0.042351616713420935,0.034639996606584865,0.9896566386733284,0.06693705988004148,1
1.3362665541537173,93111,2596598,112602,959,0.9898054640161582,0.9584371770264285,0.01019453598384182,0.041562822973571535,0.034617499513887935,0.9898054640161582,0.06689539650956489,1
1.3380698828367856,93127,2598802,110398,943,0.9899755501222494,0.959250701314041,0.010024449877750611,0.04074929868595895,0.034594894590459106,0.9899755501222494,0.06685357747795315,1
1.3398732115198542,93155,2600875,108325,915,0.990273200807909,0.9600158718440868,0.009726799192090995,0.039984128155913186,0.034578308333611724,0.990273200807909,0.06682328467415084,1
1.3416765402029225,93178,2603047,106153,892,0.9905176995854151,0.9608175845267976,0.009482300414584883,0.03918241547320242,0.034558688536750454,0.9905176995854151,0.06678720350357219,1
1.343479868885991,93196,2605085,104115,874,0.9907090464547678,0.961569836113982,0.009290953545232274,0.03843016388601801,0.03453902688415328,0.9907090464547678,0.06675092063999118,1
1.3452831975690596,93219,2607332,101868,851,0.9909535452322739,0.9623992322456814,0.009046454767726161,0.037600767754318615,0.03451851122233944,0.9909535452322739,0.06671316074702079,1
1.3470865262521279,93260,2609320,99880,810,0.9913893908791326,0.9631330282002067,0.00861060912086744,0.0368669717997933,0.03450776665260603,0.9913893908791326,0.06669408041764253,1
1.3488898549351964,93282,2611271,97929,788,0.9916232592750079,0.9638531669865643,0.008376740724992027,0.0361468330134357,0.03449072730318097,0.9916232592750079,0.06666278380474969,1
1.3506931836182647,93306,2613184,96016,764,0.9918783884341448,0.964559279492101,0.008121611565855214,0.03544072050789901,0.03447491030818514,0.9918783884341448,0.06663381609392408,1
1.3524965123013333,93321,2615154,94046,749,0.9920378441586053,0.965286431418869,0.007962155841394706,0.03471356858113096,0.034455182344308145,0.9920378441586053,0.06659732493144624,1
1.3542998409844018,93347,2617137,92063,723,0.9923142340810035,0.9660183818101284,0.007685765918996492,0.03398161818987155,0.03443923668245229,0.9923142340810035,0.06656816021370957,1
1.3561031696674701,93364,2618973,90227,706,0.9924949505687254,0.9666960726413701,0.007505049431274583,0.03330392735862985,0.03442197632521327,0.9924949505687254,0.06653632206590133,1
1.3579064983505387,93380,2620789,88411,690,0.9926650366748166,0.9673663812195482,0.007334963325183374,0.0326336187804518,0.03440463729414049,0.9926650366748166,0.06650431106469214,1
1.359709827033607,93403,2622557,86643,667,0.9929095354523227,0.9680189723903735,0.0070904645476772615,0.031981027609626456,0.03439041812103271,0.9929095354523227,0.06647829382604457,1
1.3615131557166755,93423,2624358,84842,647,0.9931221430849367,0.9686837442787539,0.006877856915063251,0.031316255721246126,0.034374734388090876,0.9931221430849367,0.06644946691698815,1
1.3633164843997438,93448,2626125,83075,622,0.9933879026257043,0.969335966336926,0.006612097374295738,0.03066403366307397,0.03436127656804947,0.9933879026257043,0.06642491602523845,1
1.3651198130828124,93470,2627893,81307,600,0.9936217710215797,0.9699885575077514,0.006378228978420325,0.030011442492248634,0.034346759326117096,0.9936217710215797,0.06639831244430253,1
1.366923141765881,93486,2629633,79567,584,0.9937918571276709,0.9706308135242876,0.006208142872329117,0.029369186475712388,0.03433048647525136,0.9937918571276709,0.06636828413003175,1
1.3687264704489492,93506,2631291,77909,564,0.9940044647602849,0.971242802303263,0.005995535239715106,0.028757197696737045,0.034316684875974245,0.9940044647602849,0.06634296687286062,1
1.3705297991320178,93516,2632942,76258,554,0.9941107685765919,0.9718522072936661,0.0058892314234081,0.028147792706333972,0.03429944638795096,0.9941107685765919,0.06631098858086146,1
1.372333127815086,93532,2634603,74597,538,0.9942808546826831,0.9724653034106009,0.005719145317316892,0.027534696589399086,0.034284227136853564,0.9942808546826831,0.06628292416745062,1
1.3741364564981546,93543,2636151,73049,527,0.9943977888806208,0.9730366897977263,0.0056022111193791855,0.026963310202273733,0.034268676269208195,0.9943977888806208,0.06625412038683119,1
1.375939785181223,93552,2637752,71448,518,0.9944934623152971,0.9736276391554702,0.005506537684702881,0.02637236084452975,0.03425177131509345,0.9944934623152971,0.0662227372376188,1
1.3777431138642915,93560,2639283,69917,510,0.9945785053683427,0.9741927506274916,0.005421494631657277,0.02580724937250849,0.03423540979119547,0.9945785053683427,0.06619234479448077,1
1.37954644254736,93574,2640876,68324,496,0.9947273307111726,0.9747807470840101,0.005272669288827469,0.02521925291598996,0.03422040995446982,0.9947273307111726,0.06616463733684048,1
1.3813497712304283,93594,2642355,66845,476,0.9949399383437866,0.9753266646980658,0.005060061656213458,0.02467333530193415,0.03420897100055593,0.9949399383437866,0.06614372553682502,1
1.3831530999134969,93602,2643809,65391,468,0.9950249813968322,0.9758633544957921,0.004975018603167854,0.024136645504207885,0.034193623098613984,0.9950249813968322,0.06611522379984185,1
1.3849564285965652,93618,2645258,63942,452,0.9951950675029233,0.9763981987302525,0.004804932497076645,0.02360180126974753,0.034181175051371436,0.9951950675029233,0.06609232932784458,1
1.3867597572796337,93623,2646668,62532,447,0.9952482194110769,0.9769186475712387,0.004751780588923143,0.02308135242876126,0.034165349592433794,0.9952482194110769,0.06606286214070825,1
1.388563085962702,93641,2647985,61215,429,0.9954395662804295,0.9774047689354791,0.0045604337195705325,0.022595231064520892,0.034155278655804984,0.9954395662804295,0.06604445610530889,1
1.3903664146457706,93646,2649408,59792,424,0.995492718188583,0.9779300162409568,0.00450728181141703,0.02206998375904326,0.03413932062584258,0.995492718188583,0.06601473886936206,1
1.3921697433288391,93654,2650741,58459,416,0.9955777612416286,0.978422043407648,0.004422238758371426,0.021577956592351986,0.03412555408386912,0.9955777612416286,0.06598918781806364,1
1.3939730720119075,93657,2652056,57144,413,0.9956096523865207,0.978907426546582,0.004390347613479324,0.021092573453417984,0.0341102657124033,0.9956096523865207,0.06596067375570597,1
1.395776400694976,93665,2653315,55885,405,0.9956946954395662,0.9793721393769378,0.00430530456043372,0.02062786062306216,0.034097445194358894,0.9956946954395662,0.06593688953027929,1
1.3975797293780443,93678,2654537,54663,392,0.9958328904007654,0.979823195039126,0.004167109599234613,0.02017680496087406,0.03408685273895965,0.9958328904007654,0.06591738689118086,1
1.3993830580611129,93691,2655811,53389,379,0.9959710853619645,0.9802934445592795,0.004028914638035505,0.01970655544072051,0.03407562533142366,0.9959710853619645,0.06589669612726529,1
1.4011863867441812,93702,2657012,52188,368,0.9960880195599022,0.9807367488557508,0.003911980440097799,0.019263251144249226,0.03406461013395068,0.9960880195599022,0.06587635476015052,1
1.4029897154272497,93714,2658093,51107,356,0.9962155841394706,0.9811357596338403,0.003784415860529393,0.018864240366159753,0.03405544066135452,0.9962155841394706,0.06585948725120587,1
1.4047930441103182,93721,2659233,49967,349,0.9962899968108855,0.9815565480584675,0.003710003189114489,0.018443451941532556,0.034043794411385005,0.9962899968108855,0.06583787140536924,1
1.4065963727933866,93731,2660355,48845,339,0.9963963006271925,0.9819706924553374,0.003603699372807484,0.018029307544662632,0.03403343250719113,0.9963963006271925,0.06581872622145696,1
1.408399701476455,93738,2661464,47736,332,0.9964707132986074,0.9823800383877159,0.00352928670139258,0.01761996161228407,0.034022187846843896,0.9964707132986074,0.06579785994457531,1
1.4102030301595234,93748,2662592,46608,322,0.9965770171149144,0.982796397460505,0.0034229828850855745,0.017203602539495055,0.03401176923021108,0.9965770171149144,0.06577860728807434,1
1.412006358842592,93755,2663655,45545,315,0.9966514297863294,0.9831887642108371,0.003348570213670671,0.016811235789162854,0.034001109737035844,0.9966514297863294,0.06575883400900585,1
1.4138096875256603,93763,2664691,44509,307,0.9967364728393749,0.9835711649195334,0.0032635271606250666,0.01642883508046656,0.03399114141471998,0.9967364728393749,0.06574037589166647,1
1.4156130162087288,93776,2665652,43548,294,0.996874667800574,0.9839258821792412,0.0031253321994259595,0.016074117820758897,0.03398385462494401,0.996874667800574,0.06572704799512738,1
1.4174163448917974,93778,2666638,42562,292,0.9968959285638355,0.9842898272552784,0.0031040714361645584,0.01571017274472169,0.03397241575182871,0.9968959285638355,0.0657056997301791,1
1.4192196735748657,93789,2667657,41543,281,0.9970128627617731,0.9846659530488705,0.0029871372382268523,0.015334046951129485,0.03396372769918369,0.9970128627617731,0.06568970371729663,1
1.4210230022579342,93795,2668669,40531,275,0.9970766450515574,0.9850394950538904,0.002923354948442649,0.014960504946109553,0.03395338364590453,0.9970766450515574,0.06567049438235288,1
1.4228263309410025,93805,2669581,39619,265,0.9971829488678644,0.9853761257935922,0.0028170511321356437,0.014623874206407796,0.033945673894273186,0.9971829488678644,0.06565630406907402,1
1.424629659624071,93817,2670502,38698,253,0.9973105134474327,0.9857160785471726,0.0026894865525672372,0.014283921452827402,0.03393855774243132,0.9973105134474327,0.06564326968792561,1
1.4264329883071394,93822,2671398,37802,248,0.9973636653555863,0.9860468034844234,0.0026363346444137343,0.013953196515576555,0.03392930761386074,0.9973636653555863,0.06562608199937746,1
1.428236316990208,93824,2672291,36909,246,0.9973849261188477,0.9863764210837147,0.0026150738811523333,0.01362357891628525,0.033919052533969124,0.9973849261188477,0.0656069450053056,1
1.4300396456732765,93833,2673146,36054,237,0.997480599553524,0.9866920124021852,0.0025194004464760287,0.013307987597814853,0.03391171382218658,0.997480599553524,0.06559342395044615,1
1.4318429743563448,93840,2673970,35230,230,0.9975550122249389,0.9869961612284069,0.0024449877750611247,0.01300383877159309,0.03390406133368981,0.9975550122249389,0.0655792695710512,1
1.4336463030394133,93850,2674837,34363,220,0.9976613160412459,0.9873161818987155,0.0023386839587541193,0.012683818101284512,0.033896933817365416,0.9976613160412459,0.06556616576258481,1
1.4354496317224816,93858,2675619,33581,212,0.9977463590942914,0.9876048279935036,0.002253640905708515,0.012395172006496383,0.03389015326720533,0.9977463590942914,0.06555366473817262,1
1.4372529604055502,93869,2676392,32808,201,0.9978632932922292,0.9878901520744131,0.002136706707770809,0.012109847925586888,0.03388453290141254,0.9978632932922292,0.06554340263049208,1
1.4390562890886185,93875,2677201,31999,195,0.9979270755820134,0.9881887642108371,0.0020729244179866057,0.011811235789162853,0.03387673235955997,0.9979270755820134,0.06552894686693103,1
1.440859617771687,93884,2678031,31169,186,0.9980227490166897,0.988495127712978,0.0019772509833103006,0.011504872287022,0.03386972544251898,0.9980227490166897,0.06551604422214352,1
1.4426629464547556,93889,2678827,30373,181,0.9980759009248432,0.9887889413849107,0.0019240990751567982,0.011211058615089324,0.033861744224796195,0.9980759009248432,0.06550122680939562,1
1.4444662751378239,93898,2679492,29708,172,0.9981715743595195,0.9890344012992766,0.0018284256404804934,0.01096559870072346,0.033856760138314484,0.9981715743595195,0.06549210799801915,1
1.4462696038208924,93906,2680270,28930,164,0.9982566174125651,0.989321570943452,0.0017433825874348888,0.010678429056548058,0.033850051330557254,0.9982566174125651,0.06547973918555103,1
1.4480729325039607,93915,2680943,28257,155,0.9983522908472414,0.9895699837590433,0.001647709152758584,0.01043001624095674,0.03384497513025892,0.9983522908472414,0.06547044749815961,1
1.4498762611870293,93920,2681612,27588,150,0.9984054427553949,0.9898169201240219,0.0015945572446050813,0.010183079875978149,0.03383855779720789,0.9984054427553949,0.06545855487973594,1
1.4516795898700976,93923,2682350,26850,147,0.998437333900287,0.9900893252620699,0.0015626660997129797,0.009910674737930017,0.03383060671627034,0.998437333900287,0.06544374661843551,1
1.4534829185531661,93929,2682984,26216,141,0.9985011161900712,0.9903233426841872,0.0014988838099287765,0.009676657315812786,0.033824970389781744,0.9985011161900712,0.06543333764080107,1
1.4552862472362347,93933,2683678,25522,137,0.998543637716594,0.9905795068654953,0.0014563622834059744,0.00942049313450465,0.03381791042734206,0.998543637716594,0.06542021902850631,1
1.457089575919303,93941,2684394,24806,129,0.9986286807696396,0.9908437915251734,0.0013713192303603699,0.009156208474826517,0.03381197731735014,0.9986286807696396,0.06540929987240657,1
1.4588929046023715,93948,2684998,24202,122,0.9987030934410546,0.9910667355676953,0.001296906558945466,0.008933264432304739,0.033807062101962396,0.9987030934410546,0.06540026230275083,1
1.4606962332854398,93952,2685585,23615,118,0.9987456149675773,0.991283404695113,0.001254385032422664,0.008716595304887052,0.033801312952480934,0.9987456149675773,0.06538959572411955,1
1.4624995619685084,93961,2686164,23036,109,0.9988412884022536,0.9914971209213052,0.0011587115977463591,0.008502879078694818,0.03379740119598939,0.9988412884022536,0.06538248100772565,1
1.4643028906515767,93963,2686760,22440,107,0.9988625491655151,0.9917171120626015,0.001137450834484958,0.008282887937398495,0.03379085223519207,0.9988625491655151,0.06537027187696645,1
1.4661062193346452,93966,2687320,21880,104,0.9988944403104072,0.9919238151483832,0.0011055596895928564,0.008076184851616713,0.03378509078174628,0.9988944403104072,0.06535955895548237,1
1.4679095480177138,93967,2687821,21379,103,0.9989050706920378,0.9921087405876273,0.001094929307962156,0.007891259412372656,0.03377935342305021,0.9989050706920378,0.06534884545759909,1
1.469712876700782,93968,2688352,20848,102,0.9989157010736686,0.9923047394064669,0.0010842989263314554,0.007695260593533146,0.033773253975099914,0.9989157010736686,0.0653374542395155,1
1.4715162053838506,93972,2688837,20363,98,0.9989582226001913,0.99248375904326,0.0010417773998086532,0.007516240956739997,0.03376875667715607,0.9989582226001913,0.06532912924040253,1
1.473319534066919,93977,2689424,19776,93,0.9990113745083449,0.9927004281706777,0.0009886254916551503,0.007299571829322309,0.03376337078272229,0.9990113745083449,0.06531916394639599,1
1.4751228627499875,93985,2689919,19281,85,0.9990964175613904,0.9928831389340027,0.000903582438609546,0.0071168610659973425,0.033760144027954984,0.9990964175613904,0.06531330720847373,1
1.4769261914330558,93988,2690428,18772,82,0.9991283087062826,0.9930710172744722,0.0008716912937174444,0.006928982725527831,0.03375501361865468,0.9991283087062826,0.06530377427578249,1
1.4787295201161244,93991,2690882,18318,79,0.9991601998511747,0.9932385944190166,0.0008398001488253428,0.006761405580983316,0.03375055164095454,0.9991601998511747,0.06529549213027143,1
1.480532848799193,93993,2691364,17836,77,0.999181460614436,0.9934165067178503,0.0008185393855639417,0.006583493282149712,0.03374540498758328,0.999181460614436,0.06528590584168308,1
1.4823361774822612,93998,2691800,17400,72,0.9992346125225896,0.9935774398346375,0.0007653874774104391,0.006422560165362468,0.03374185780878585,0.9992346125225896,0.06527938086051166,1
1.4841395061653297,94002,2692239,16961,68,0.9992771340491123,0.9937394802893843,0.0007228659508876369,0.00626051971061568,0.03373792862857161,0.9992771340491123,0.06527211818445994,1
1.485942834848398,94005,2692664,16536,65,0.9993090251940044,0.9938963531669865,0.0006909748059955352,0.006103646833013436,0.03373382342861675,0.9993090251940044,0.06526450330974103,1
1.4877461635314666,94009,2693133,16067,61,0.9993515467205273,0.9940694670013288,0.000648453279472733,0.005930532998671195,0.033729533694372225,0.9993515467205273,0.06525656563973771,1
1.489549492214535,94009,2693568,15632,61,0.9993515467205273,0.9942300310054629,0.000648453279472733,0.005769968994537133,0.03372427021746843,0.9993515467205273,0.06524671481274424,1
1.4913528208976035,94009,2693971,15229,61,0.9993515467205273,0.9943787834046951,0.000648453279472733,0.005621216595304887,0.033719395404558136,0.9993515467205273,0.06523759129786089,1
1.493156149580672,94011,2694370,14830,59,0.9993728074837886,0.9945260593533146,0.000627192516211332,0.0054739406466853685,0.033715263444988326,0.9993728074837886,0.06522990330104482,1
1.4949594782637403,94012,2694764,14436,58,0.9993834378654194,0.9946714897386683,0.0006165621345806314,0.005328510261331758,0.033710846622317464,0.9993834378654194,0.06522165942960532,1
1.4967628069468089,94014,2695107,14093,56,0.9994046986286808,0.9947980953787096,0.0005953013713192304,0.005201904621290418,0.03370739383483183,0.9994046986286808,0.06521524241716903,1
1.4985661356298772,94017,2695501,13699,53,0.9994365897735729,0.9949435257640632,0.0005634102264271288,0.005056474235936808,0.0337036721039262,0.9994365897735729,0.06520834460401417,1
1.5003694643129457,94019,2695870,13330,51,0.9994578505368342,0.9950797283330872,0.0005421494631657277,0.0049202716669127415,0.03369990705723418,0.9994578505368342,0.0652013430149319,1
1.5021727929960143,94019,2696226,12974,51,0.9994578505368342,0.9952111324376199,0.0005421494631657277,0.004788867562380038,0.03369560737497962,0.9994578505368342,0.0651932954618341,1
1.5039761216790826,94019,2696566,12634,51,0.9994578505368342,0.9953366307397018,0.0005421494631657277,0.004663369260298243,0.03369150196105834,0.9994578505368342,0.06518561145093607,1
1.505779450362151,94021,2696898,12302,49,0.9994791113000957,0.9954591761405581,0.0005208886999043266,0.004540823859441902,0.0336881865794027,0.9994791113000957,0.06517945129080216,1
1.5075827790452194,94023,2697229,11971,47,0.9995003720633571,0.9955813524287612,0.0004996279366429254,0.0044186475712387424,0.033684884059196375,0.9995003720633571,0.06517331514472215,1
1.509386107728288,94023,2697533,11667,47,0.9995003720633571,0.9956935626753285,0.0004996279366429254,0.00430643732467149,0.03368121578073304,0.9995003720633571,0.06516644915176119,1
1.5111894364113563,94026,2697885,11315,44,0.9995322632082492,0.9958234903292484,0.0004677367917508239,0.0041765096707515135,0.03367800764422648,0.9995322632082492,0.06516051214474385,1
1.5129927650944248,94029,2698202,10998,41,0.9995641543531413,0.9959404990403071,0.0004358456468587222,0.004059500959692899,0.03367522242966287,0.9995641543531413,0.06515536667866588,1
1.5147960937774934,94030,2698470,10730,40,0.999574784734772,0.9960394212313598,0.0004252152652280217,0.003960578768640189,0.03367233661593554,0.999574784734772,0.06514998770166669,1
1.5165994224605617,94030,2698757,10443,40,0.999574784734772,0.996145356562823,0.0004252152652280217,0.0038546434371770264,0.03366887628737888,0.999574784734772,0.06514351074542314,1
1.5184027511436302,94033,2699040,10160,37,0.9996066758796641,0.9962498154436734,0.00039332412033592007,0.003750184556326591,0.03366650280891334,0.9996066758796641,0.06513913581696508,1
1.5202060798266985,94033,2699313,9887,37,0.9996066758796641,0.9963505831979921,0.00039332412033592007,0.003649416802007973,0.03366321250571895,0.9996066758796641,0.06513297702859581,1
1.522009408509767,94033,2699616,9584,37,0.9996066758796641,0.9964624243319061,0.00039332412033592007,0.003537575668093902,0.03365956138369566,0.9996066758796641,0.06512614281375716,1
1.5238127371928354,94034,2699876,9324,36,0.9996173062612947,0.9965583936217334,0.00038269373870521953,0.003441606378266647,0.033656774914009396,0.9996173062612947,0.06512094959106365,1
1.525616065875904,94036,2700136,9064,34,0.9996385670245562,0.9966543629115606,0.00036143297544381846,0.0033456370884393915,0.03365433480830815,0.9996385670245562,0.06511642722458853,1
1.5274193945589725,94037,2700389,8811,33,0.9996491974061869,0.9967477484128155,0.00035080259381311787,0.0032522515871844086,0.03365163364497754,0.9996491974061869,0.06511139361106956,1
1.5292227232420408,94038,2700630,8570,32,0.9996598277878176,0.9968367045622324,0.00034017221218241733,0.003163295437767607,0.03364907745750121,0.9996598277878176,0.0651066313386676,1
1.5310260519251093,94040,2700893,8307,30,0.999681088551079,0.9969337811900192,0.00031891144892101626,0.0030662188099808063,0.03364660261981235,0.999681088551079,0.06510204385388316,1
1.5328293806081776,94041,2701124,8076,29,0.9996917189327097,0.9970190462129042,0.0003082810672903157,0.002980953787095822,0.03364416769671916,0.9996917189327097,0.06509750851003812,1
1.5346327092912462,94041,2701367,7833,29,0.9996917189327097,0.9971087405876273,0.0003082810672903157,0.002891259412372656,0.03364124306720164,0.9996917189327097,0.06509203392446664,1
1.5364360379743145,94044,2701591,7609,26,0.9997236100776018,0.9971914218219401,0.0002763899223982141,0.002808578178059944,0.0336395845666548,0.9997236100776018,0.06508899697373953,1
1.538239366657383,94044,2701824,7376,26,0.9997236100776018,0.9972774250701314,0.0002763899223982141,0.002722574929868596,0.03363678113559009,0.9997236100776018,0.06508374920153996,1
1.5400426953404516,94045,2702036,7164,25,0.9997342404592325,0.997355676952606,0.0002657595407675136,0.002644323047394065,0.03363457639460373,0.9997342404592325,0.06507964462756445,1
1.54184602402352,94046,2702238,6962,24,0.9997448708408632,0.9974302377085487,0.00025512915913681304,0.002569762291451351,0.0336324922647342,0.9997448708408632,0.0650757658058494,1
1.5436493527065884,94046,2702451,6749,24,0.9997448708408632,0.9975088587036763,0.00025512915913681304,0.002491141296323638,0.03362993058816083,0.9997448708408632,0.06507097050509467,1
1.5454526813896567,94046,2702658,6542,24,0.9997448708408632,0.997585265022885,0.00025512915913681304,0.0024147349771150156,0.033627441445358536,0.9997448708408632,0.0650663109603172,1
1.5472560100727253,94047,2702878,6322,23,0.9997555012224939,0.997666469806585,0.00024449877750611245,0.0023335301934150304,0.03362514189690464,0.9997555012224939,0.06506202881706817,1
1.5490593387557936,94047,2703082,6118,23,0.9997555012224939,0.997741768787834,0.00024449877750611245,0.002258231212165953,0.03362268955060707,0.9997555012224939,0.06505743810785768,1
1.5508626674388621,94047,2703271,5929,23,0.9997555012224939,0.9978115310792854,0.00024449877750611245,0.002188468920714602,0.03362041784309113,0.9997555012224939,0.06505318552888785,1
1.5526659961219307,94047,2703438,5762,23,0.9997555012224939,0.9978731728923668,0.00024449877750611245,0.0021268271076332495,0.03361841082257814,0.9997555012224939,0.06504942842173157,1
1.554469324804999,94051,2703602,5598,19,0.9997980227490166,0.9979337073674885,0.0002019772509833103,0.0020662926325114425,0.03361782179562655,0.9997980227490166,0.0650484157714968,1
1.5562726534880675,94051,2703789,5411,19,0.9997980227490166,0.9980027314336335,0.0002019772509833103,0.001997268566366455,0.03361557487204415,0.9997980227490166,0.06504420953625803,1
1.5580759821711359,94052,2703944,5256,18,0.9998086531306474,0.9980599438948767,0.00019134686935260976,0.0019400561051232837,0.033614058061555485,0.9998086531306474,0.06504139255466508,1
1.5598793108542044,94053,2704112,5088,17,0.9998192835122781,0.9981219548206113,0.00018071648772190923,0.0018780451793887494,0.0336123852596255,0.9998192835122781,0.06503828354196668,1
1.5616826395372727,94053,2704284,4916,17,0.9998192835122781,0.9981854421969585,0.00018071648772190923,0.0018145578030414882,0.03361031927176748,0.9998192835122781,0.06503441597257924,1
1.5634859682203412,94057,2704441,4759,13,0.9998618050388008,0.998243392883508,0.00013819496119910706,0.0017566071164919533,0.03360981497932105,0.9998618050388008,0.06503356187304844,1
1.5652892969034098,94058,2704581,4619,12,0.9998724354204316,0.9982950686549535,0.00012756457956840652,0.001704931345046508,0.033608478978532065,0.9998724354204316,0.06503108332016805,1
1.567092625586478,94059,2704725,4475,11,0.9998830658020623,0.9983482208770117,0.00011693419793770597,0.001651779122988336,0.03360709508129245,0.9998830658020623,0.06502851509270777,1
1.5688959542695466,94059,2704851,4349,11,0.9998830658020623,0.9983947290713125,0.00011693419793770597,0.0016052709286874353,0.03360558217306023,0.9998830658020623,0.06502568285988841,1
1.570699282952615,94059,2704993,4207,11,0.9998830658020623,0.9984471430680644,0.00011693419793770597,0.0015528569319356268,0.03360387731274732,0.9998830658020623,0.06502249127413225,1
1.5725026116356835,94060,2705106,4094,10,0.999893696183693,0.9984888527978739,0.00010630381630700542,0.0015111472021260889,0.03360286599651468,0.999893696183693,0.06502062050935355,1
1.5743059403187518,94060,2705237,3963,10,0.999893696183693,0.9985372065554408,0.00010630381630700542,0.0014627934445592796,0.033601293467609906,0.999893696183693,0.0650176766376336,1
1.5761092690018204,94060,2705356,3844,10,0.999893696183693,0.9985811309611693,0.00010630381630700542,0.001418869038830651,0.03359986511472393,0.999893696183693,0.06501500266460596,1
1.577912597684889,94060,2705478,3722,10,0.999893696183693,0.9986261627048575,0.00010630381630700542,0.0013738372951424774,0.03359840087900218,0.999893696183693,0.0650122615088153,1
1.5797159263679572,94060,2705589,3611,10,0.999893696183693,0.9986671342093607,0.00010630381630700542,0.001332865790639303,0.033597068775407204,0.999893696183693,0.06500976770723073,1
1.5815192550510258,94060,2705725,3475,10,0.999893696183693,0.9987173335301934,0.00010630381630700542,0.001282666469806585,0.03359543679246799,0.999893696183693,0.06500671249941688,1
1.583322583734094,94060,2705840,3360,10,0.999893696183693,0.9987597814853093,0.00010630381630700542,0.0012402185146906837,0.03359405693060467,0.999893696183693,0.06500412927570086,1
